open,high,low,close,volume
1355.35,1358.1,1348.25,1352.0,1338829.0
1352.0,1353.55,1349.2,1351.85,593589.0
1357.45,1366.2,1353.5,1364.3,1975008.0
1364.7,1366.95,1358.3,1360.8,785975.0
1360.8,1364.55,1359.05,1362.1,453238.0
1362.25,1365.05,1360.3,1363.0,379697.0
1363.05,1368.9,1359.2,1367.95,898505.0
1367.95,1376.9,1365.1,1375.8,2046221.0
1375.75,1381.7,1375.45,1376.45,862756.0
1376.05,1394.8,1369.2,1392.8,2971941.0
1392.8,1395.35,1388.1,1390.1,1362570.0
1390.1,1399.1,1389.9,1397.15,1749805.0
1397.6,1397.6,1388.0,1391.35,1092973.0
1391.45,1394.0,1384.85,1390.2,1182963.0
1390.1,1390.95,1353.35,1354.65,3531398.0
1354.6,1357.15,1350.2,1357.15,2142513.0
1362.1,1373.25,1357.85,1369.85,1668022.0
1370.0,1371.8,1363.35,1363.75,751832.0
1363.75,1369.5,1362.35,1367.6,564918.0
1367.45,1375.55,1367.1,1368.05,968686.0
1368.05,1376.55,1366.3,1374.0,910981.0
1374.0,1382.8,1369.25,1380.45,1487483.0
1380.45,1381.7,1377.55,1378.15,585303.0
1383.3,1383.3,1354.1,1361.85,2861919.0
1361.85,1375.9,1361.75,1375.05,1369618.0
1375.05,1376.0,1368.75,1370.95,989168.0
1370.95,1376.95,1370.1,1375.2,691760.0
1375.2,1378.45,1365.1,1372.6,1137091.0
1372.75,1382.9,1370.95,1378.95,2186914.0
1378.95,1381.35,1376.7,1379.9,1042452.0
1378.95,1393.8,1369.2,1392.8,2350902.0
1392.8,1400.6,1389.8,1391.5,1881641.0
1391.5,1392.75,1386.25,1388.15,774046.0
1388.25,1391.25,1379.9,1384.55,990622.0
1384.9,1391.35,1383.55,1389.8,835062.0
1389.65,1396.55,1388.1,1391.75,1450862.0
1391.75,1391.9,1388.9,1390.05,458638.0
1394.75,1404.1,1393.45,1399.65,1761874.0
1399.65,1401.65,1397.35,1400.7,705960.0
1400.7,1400.7,1396.75,1398.55,804021.0
1398.55,1401.2,1397.8,1399.2,436615.0
1399.15,1404.2,1397.65,1398.55,999161.0
1398.55,1401.2,1389.5,1393.3,1247495.0
1393.55,1398.8,1392.35,1396.65,604119.0
1384.85,1389.55,1376.95,1385.85,1755922.0
1385.8,1388.85,1382.4,1383.9,1181534.0
1383.9,1384.4,1380.1,1381.8,735205.0
1381.8,1384.0,1379.9,1380.3,493611.0
1380.3,1380.7,1373.0,1374.8,800230.0
1374.95,1375.95,1365.35,1372.0,1716612.0
1372.25,1373.25,1368.4,1369.95,542812.0
1381.7,1381.7,1354.05,1358.25,1924088.0
1357.9,1358.4,1353.3,1355.65,995287.0
1355.65,1356.1,1352.5,1354.05,1074870.0
1354.0,1355.35,1350.0,1351.95,830625.0
1351.75,1352.2,1345.4,1347.45,949680.0
1347.6,1349.1,1328.5,1330.4,2220336.0
1330.5,1331.25,1327.7,1328.4,942448.0
1327.4,1327.4,1305.7,1311.8,2989355.0
1311.75,1311.8,1302.9,1306.0,1503006.0
1306.0,1306.6,1293.15,1300.35,2321146.0
1300.35,1304.6,1294.95,1296.1,1337432.0
1296.15,1308.1,1295.7,1300.75,2536427.0
1300.8,1301.5,1289.8,1292.5,2024094.0
1292.45,1292.75,1280.35,1285.8,2012358.0
1276.7,1276.7,1247.75,1257.6,7841518.0
1257.6,1264.85,1256.3,1258.2,1983259.0
1258.15,1260.05,1251.15,1252.15,1482253.0
1252.15,1253.8,1244.5,1246.15,1971801.0
1246.1,1249.35,1240.0,1245.2,2093482.0
1245.05,1253.5,1241.8,1243.8,3124124.0
1244.0,1246.75,1241.35,1241.35,1162384.0
1253.1,1265.45,1250.25,1257.8,3343810.0
1257.7,1260.05,1254.1,1258.65,1050911.0
1258.35,1261.45,1255.2,1256.25,1182908.0
1256.25,1258.95,1255.1,1256.75,674128.0
1256.75,1257.1,1234.6,1250.25,2195688.0
1250.25,1256.8,1238.55,1240.3,2054187.0
1240.25,1240.3,1233.3,1234.05,783005.0
1236.2,1248.45,1228.65,1245.45,2098590.0
1245.65,1245.9,1239.55,1240.55,666703.0
1240.75,1241.5,1235.0,1239.25,951583.0
1239.35,1241.65,1231.1,1236.3,1058250.0
1236.3,1239.9,1230.15,1238.0,905314.0
1238.0,1238.7,1216.45,1219.9,1833315.0
1219.8,1221.05,1215.95,1218.35,583510.0
1224.9,1236.8,1220.45,1230.35,2458140.0
1230.25,1233.8,1227.45,1231.65,877099.0
1231.65,1237.5,1228.85,1236.8,1345533.0
1236.8,1238.15,1229.6,1235.4,1193426.0
1235.3,1255.0,1235.1,1252.6,3267090.0
1252.6,1257.1,1240.65,1251.65,3114286.0
1252.4,1256.0,1249.75,1255.35,854972.0
1261.05,1261.3,1252.4,1258.05,1874348.0
1258.05,1263.75,1258.0,1263.25,1836026.0
1263.35,1265.95,1258.4,1261.9,1564003.0
1261.95,1265.35,1252.9,1255.55,1725510.0
1255.3,1263.95,1251.5,1261.5,1654762.0
1261.5,1262.0,1239.25,1245.6,2026210.0
1245.2,1246.95,1241.25,1244.4,561801.0
1248.1,1257.5,1247.3,1253.35,1165722.0
1253.35,1254.6,1246.3,1247.95,1064367.0
1247.95,1253.6,1247.15,1251.85,523219.0
1251.85,1253.6,1248.45,1249.8,596373.0
1250.15,1257.7,1248.9,1256.8,1200202.0
1256.75,1259.45,1249.15,1253.25,1583641.0
1253.45,1258.1,1252.3,1257.4,525087.0
1255.1,1264.9,1254.5,1258.0,1599128.0
1257.9,1260.9,1256.2,1260.15,707197.0
1260.0,1262.05,1257.2,1260.65,765186.0
1260.8,1261.4,1247.45,1254.6,1144795.0
1255.0,1261.05,1250.45,1254.6,1511796.0
1254.6,1259.05,1248.7,1254.1,1557818.0
1254.05,1258.05,1250.95,1257.1,660534.0
1301.25,1324.15,1291.55,1305.2,4353884.0
1305.6,1305.6,1296.65,1302.6,1238777.0
1302.65,1306.55,1301.6,1306.3,1016959.0
1306.05,1310.35,1304.8,1308.45,1524199.0
1308.55,1316.25,1308.4,1312.2,1645082.0
1312.2,1315.65,1303.2,1313.25,1802137.0
1313.15,1317.4,1312.6,1316.05,788653.0
1319.7,1350.25,1317.55,1349.2,4152897.0
1349.65,1354.15,1343.25,1345.7,2120028.0
1345.3,1345.75,1336.5,1340.3,1221380.0
1340.3,1343.2,1328.65,1330.7,1864320.0
1330.7,1335.25,1321.1,1329.85,1854528.0
1329.45,1332.95,1321.9,1326.75,1906127.0
1326.7,1331.1,1324.55,1327.3,863336.0
1333.0,1342.8,1325.25,1341.25,1729803.0
1341.3,1346.95,1338.5,1339.65,1183114.0
1339.65,1340.6,1336.45,1339.25,1051078.0
1339.25,1340.2,1322.65,1328.05,1765823.0
1328.4,1336.05,1324.1,1331.85,2418550.0
1331.85,1333.35,1322.8,1327.9,1931705.0
1327.9,1332.25,1325.55,1331.4,1289112.0
1359.1,1368.05,1342.3,1367.05,4818059.0
1367.35,1378.95,1358.5,1361.2,3654609.0
1361.1,1364.05,1348.3,1352.75,1893289.0
1352.8,1357.1,1343.35,1350.6,1675882.0
1350.7,1353.15,1324.7,1339.9,2554559.0
1339.25,1344.8,1317.6,1319.8,2370494.0
1319.85,1324.3,1312.55,1324.3,861415.0
1335.35,1341.1,1304.25,1308.0,3269588.0
1308.2,1324.65,1306.3,1319.65,1652435.0
1319.7,1329.4,1318.5,1325.6,1264436.0
1325.6,1331.3,1320.5,1331.0,980595.0
1330.85,1332.35,1317.9,1321.65,1321831.0
1322.35,1327.35,1321.45,1322.9,1184704.0
1322.95,1325.8,1322.45,1325.45,574271.0
1324.55,1324.85,1307.6,1315.75,1814384.0
1315.55,1318.0,1311.55,1313.05,600866.0
1312.6,1321.3,1312.05,1316.0,805091.0
1316.0,1322.4,1311.95,1314.1,923633.0
1314.1,1317.0,1309.6,1312.4,749263.0
1312.35,1312.55,1296.45,1297.2,1871535.0
1297.25,1301.45,1294.75,1301.15,634822.0
1307.4,1315.1,1303.3,1309.05,2110206.0
1309.0,1321.0,1307.6,1317.7,1483755.0
1317.8,1322.0,1310.6,1315.85,1058166.0
1315.9,1321.35,1310.6,1318.1,945291.0
1318.05,1320.45,1311.45,1311.45,1042093.0
1311.25,1317.05,1301.0,1309.85,8215547.0
1309.8,1317.5,1307.15,1317.5,4776655.0
1308.6,1317.2,1306.1,1314.05,1558023.0
1314.3,1320.0,1312.1,1318.35,728632.0
1318.15,1320.8,1315.95,1316.85,724036.0
1316.85,1317.2,1307.75,1310.15,964096.0
1310.1,1313.8,1308.35,1310.25,531845.0
1310.15,1311.4,1292.25,1300.45,2102465.0
1300.55,1305.45,1299.2,1303.25,533299.0
1303.9,1314.35,1303.9,1313.3,1996497.0
1313.65,1314.9,1310.0,1313.3,832763.0
1313.25,1313.95,1308.0,1313.45,586860.0
1313.4,1321.45,1313.3,1321.45,1115464.0
1321.05,1325.8,1318.7,1322.45,1553981.0
1322.7,1329.4,1314.85,1316.05,3406973.0
1316.0,1318.5,1313.55,1317.5,1312161.0
1325.35,1325.35,1314.55,1322.4,2293633.0
1322.4,1326.05,1318.5,1324.95,1126480.0
1324.95,1329.3,1311.3,1314.3,2300867.0
1314.3,1320.25,1312.7,1317.6,1346166.0
1317.7,1319.0,1308.8,1313.7,1236605.0
1313.55,1318.25,1310.8,1318.1,2005275.0
1317.95,1321.85,1316.9,1317.6,1470219.0
1322.45,1323.1,1309.15,1321.55,1697980.0
1321.4,1324.9,1320.85,1322.8,853819.0
1322.7,1329.4,1322.05,1329.2,962049.0
1329.3,1337.1,1329.3,1333.75,1409835.0
1333.7,1337.3,1331.8,1336.6,1002586.0
1336.6,1347.25,1336.5,1345.3,1876105.0
1345.3,1354.35,1345.25,1350.2,743281.0
1344.7,1361.3,1340.6,1351.05,2205919.0
1350.7,1351.6,1338.3,1339.3,901772.0
1339.3,1341.65,1335.5,1340.95,842926.0
1340.95,1352.2,1338.3,1348.5,1189998.0
1348.5,1352.2,1341.65,1342.25,763998.0
1341.95,1345.75,1337.35,1338.3,789545.0
1338.05,1341.0,1337.0,1340.3,413679.0
1349.1,1349.1,1326.4,1328.0,1583763.0
1328.0,1329.15,1323.45,1325.55,793890.0
1325.5,1330.3,1322.45,1323.2,1182909.0
1323.15,1326.2,1319.0,1323.8,743872.0
1323.25,1325.45,1311.4,1312.55,1146737.0
1312.45,1321.2,1308.85,1315.15,1547048.0
1315.25,1316.7,1311.9,1313.7,713236.0
1313.5,1314.65,1302.65,1305.9,1797502.0
1305.9,1310.75,1296.25,1297.7,1202101.0
1297.7,1299.0,1293.35,1295.9,855889.0
1296.1,1302.25,1295.0,1298.25,551827.0
1298.25,1300.65,1294.25,1297.75,526613.0
1297.7,1308.55,1297.7,1301.1,1474725.0
1300.85,1301.55,1298.25,1298.7,368968.0
1308.5,1314.55,1302.95,1310.95,1285265.0
1310.95,1314.05,1307.6,1309.4,621984.0
1309.4,1312.5,1297.8,1302.85,936151.0
1303.0,1307.6,1301.65,1305.5,613786.0
1305.55,1307.35,1299.7,1299.95,591872.0
1300.1,1308.4,1298.75,1306.95,896741.0
1306.95,1310.1,1305.7,1308.1,471248.0
1309.45,1319.0,1305.6,1316.95,1481273.0
1316.95,1317.5,1312.05,1313.95,597842.0
1313.95,1315.05,1309.75,1312.75,596998.0
1312.75,1314.05,1310.15,1313.5,478431.0
1313.55,1319.8,1312.1,1318.9,740495.0
1318.85,1321.9,1313.85,1316.8,1068926.0
1316.9,1317.7,1315.05,1317.45,328187.0
1322.15,1325.45,1317.5,1320.55,1131378.0
1320.55,1322.45,1315.5,1318.0,627748.0
1317.55,1321.45,1316.3,1321.0,319545.0
1321.0,1323.95,1320.6,1320.65,384950.0
1320.65,1323.35,1317.0,1322.5,611372.0
1322.85,1322.95,1312.55,1319.4,1055372.0
1319.4,1321.45,1319.0,1320.7,597854.0
1317.5,1322.05,1307.9,1309.7,1229069.0
1309.3,1312.35,1306.55,1308.55,573166.0
1308.55,1309.25,1296.65,1300.6,1115579.0
1300.65,1305.8,1298.95,1303.75,604490.0
1303.9,1312.1,1302.8,1311.05,943530.0
1311.0,1317.3,1308.6,1315.55,1799903.0
1315.55,1316.7,1311.0,1311.2,945619.0
1309.5,1309.85,1301.45,1304.35,1238714.0
1304.3,1305.25,1297.1,1298.6,1063581.0
1298.55,1301.55,1297.75,1301.05,556406.0
1301.05,1304.45,1300.65,1303.55,1242470.0
1303.55,1305.35,1299.9,1303.6,711908.0
1303.4,1312.55,1302.65,1303.1,1525407.0
1303.0,1307.55,1302.65,1305.2,542294.0
1307.6,1307.6,1279.1,1285.25,1886246.0
1285.25,1286.65,1280.35,1282.1,1040079.0
1282.5,1286.3,1281.05,1282.5,536625.0
1282.5,1284.25,1278.0,1278.5,668305.0
1278.45,1280.2,1273.45,1276.9,830613.0
1276.35,1279.8,1269.0,1269.45,1162458.0
1269.95,1271.65,1266.5,1270.95,724433.0
1266.9,1275.85,1257.25,1270.35,2259195.0
1270.35,1272.85,1262.25,1265.3,882644.0
1265.35,1268.9,1264.05,1267.15,649819.0
1267.2,1271.95,1266.85,1268.35,630079.0
1268.35,1269.95,1264.5,1269.65,779414.0
1269.7,1274.4,1264.0,1270.7,1426389.0
1270.75,1272.85,1264.45,1266.5,1103196.0
1274.8,1289.5,1272.75,1284.4,1525214.0
1284.4,1286.2,1280.45,1281.55,484449.0
1281.55,1282.85,1269.95,1272.15,920371.0
1272.15,1274.85,1267.5,1272.75,737428.0
1272.75,1274.2,1263.9,1266.3,665033.0
1266.3,1269.15,1250.75,1267.35,1775247.0
1267.5,1271.95,1264.2,1269.9,535272.0
1268.0,1277.9,1266.0,1275.15,1401219.0
1275.4,1277.85,1271.3,1275.4,441439.0
1275.4,1277.2,1268.95,1272.1,498303.0
1272.2,1275.65,1270.95,1272.85,375925.0
1272.85,1281.35,1272.25,1277.15,661480.0
1277.4,1285.8,1275.9,1285.55,977977.0
1285.6,1287.8,1284.35,1287.7,420923.0
1283.8,1283.8,1273.05,1275.25,1144871.0
1275.3,1275.3,1267.55,1270.15,625287.0
1270.15,1275.9,1269.95,1273.0,447841.0
1273.0,1274.8,1270.0,1272.75,523895.0
1272.75,1276.9,1268.1,1270.55,758618.0
1270.95,1276.5,1266.25,1267.3,3840216.0
1267.3,1268.4,1263.55,1266.9,3128309.0
1260.2,1264.45,1246.7,1250.6,1519406.0
1250.25,1252.95,1249.15,1250.75,362955.0
1250.85,1256.8,1249.35,1255.95,618892.0
1255.85,1256.6,1248.25,1250.65,836931.0
1250.7,1252.85,1249.15,1251.0,378517.0
1251.05,1252.45,1245.35,1250.65,914815.0
1250.65,1252.1,1249.2,1250.0,528920.0
1247.1,1266.8,1242.45,1264.05,1982913.0
1264.3,1264.3,1259.85,1262.8,413246.0
1262.7,1265.5,1261.25,1263.5,458658.0
1263.5,1268.9,1262.65,1267.85,691453.0
1267.95,1276.8,1267.5,1275.35,1087578.0
1275.9,1285.8,1275.65,1284.35,1531748.0
1284.5,1285.0,1281.5,1282.15,686315.0
1278.9,1292.15,1276.0,1285.05,1528506.0
1284.9,1287.4,1274.45,1281.8,967073.0
1281.8,1283.85,1279.1,1282.1,360375.0
1282.35,1286.7,1280.9,1283.0,567546.0
1283.0,1284.7,1279.85,1283.55,398529.0
1283.55,1287.3,1280.55,1282.75,934423.0
1282.75,1282.9,1278.9,1279.75,470743.0
1281.0,1283.75,1272.05,1275.3,1971910.0
1275.25,1276.9,1273.05,1275.3,645379.0
1275.3,1276.4,1270.5,1272.0,1048855.0
1271.95,1277.5,1271.35,1275.9,749263.0
1276.0,1281.25,1266.0,1270.3,1233844.0
1270.35,1272.9,1260.65,1261.1,3494360.0
1261.05,1264.35,1259.05,1263.3,2235989.0
1265.1,1270.75,1254.3,1259.9,1458520.0
1259.85,1262.7,1254.75,1258.25,696457.0
1258.35,1259.05,1253.1,1255.3,584903.0
1255.55,1257.55,1250.25,1252.0,861418.0
1252.1,1253.8,1249.25,1250.55,859702.0
1250.55,1251.65,1239.45,1239.45,2560411.0
1239.75,1243.05,1236.95,1242.0,1471978.0
1246.25,1250.35,1235.1,1242.9,1778177.0
1242.9,1258.05,1241.55,1254.1,1617204.0
1254.05,1256.9,1251.55,1255.75,455211.0
1255.75,1260.7,1255.6,1256.7,584400.0
1256.65,1259.55,1253.15,1259.25,584790.0
1259.7,1259.95,1253.4,1257.4,753710.0
1257.5,1258.55,1255.25,1257.0,420226.0
1262.0,1265.0,1254.85,1257.95,1130487.0
1258.0,1259.7,1251.55,1254.5,574791.0
1254.45,1256.1,1253.1,1254.8,323210.0
1254.8,1263.7,1253.5,1261.5,579770.0
1261.55,1263.95,1258.9,1258.9,492728.0
1259.05,1267.0,1258.35,1266.9,954406.0
1266.9,1268.95,1266.15,1267.0,597515.0
1270.85,1272.95,1263.7,1266.0,999325.0
1266.2,1270.75,1266.05,1267.6,353153.0
1267.35,1267.7,1264.1,1265.35,321688.0
1265.25,1270.95,1265.25,1269.55,450133.0
1269.45,1272.95,1268.1,1270.9,565135.0
1270.85,1274.4,1266.85,1270.75,967400.0
1270.55,1272.05,1269.55,1269.95,374552.0
1269.35,1278.9,1268.45,1275.6,1201361.0
1275.25,1277.8,1272.55,1275.3,409879.0
1275.3,1275.9,1272.95,1273.9,327344.0
1273.9,1276.6,1268.65,1271.95,448987.0
1272.15,1274.05,1270.15,1272.0,514591.0
1272.3,1276.9,1270.45,1271.8,1017946.0
1271.75,1272.6,1268.5,1271.95,387831.0
1273.05,1278.4,1271.0,1272.15,812171.0
1272.0,1274.55,1268.0,1274.0,420722.0
1274.05,1274.05,1263.85,1266.85,730283.0
1266.8,1271.95,1256.55,1259.1,767060.0
1259.25,1260.85,1250.1,1257.3,960818.0
1257.9,1260.75,1248.15,1252.15,902525.0
1252.55,1253.1,1249.2,1251.05,409121.0
1246.2,1251.9,1236.6,1244.7,1292833.0
1244.7,1248.3,1241.25,1245.65,794944.0
1245.65,1254.35,1240.8,1251.75,1116522.0
1251.85,1256.15,1243.4,1246.0,704511.0
1246.0,1250.55,1243.5,1244.9,790461.0
1245.05,1246.0,1237.0,1241.25,1135960.0
1241.35,1241.85,1239.0,1240.7,582738.0
1237.2,1252.95,1234.3,1247.6,1386102.0
1247.5,1262.35,1247.5,1260.25,1069162.0
1260.2,1270.75,1258.75,1263.25,1664298.0
1263.1,1267.15,1258.05,1265.0,789524.0
1264.95,1269.5,1260.15,1266.0,841429.0
1265.8,1269.9,1261.15,1267.1,1465165.0
1267.6,1271.45,1266.25,1271.45,793028.0
1268.05,1277.25,1262.6,1266.85,1013671.0
1266.95,1267.0,1259.75,1266.6,737681.0
1266.8,1271.65,1264.0,1265.8,1039880.0
1265.85,1267.9,1256.9,1261.85,767501.0
1262.0,1267.75,1260.05,1265.2,672558.0
1265.35,1267.85,1262.05,1266.9,848164.0
1266.85,1268.8,1265.0,1265.1,430024.0
1274.9,1277.7,1270.8,1273.9,890835.0
1273.9,1276.9,1272.15,1273.25,509134.0
1273.25,1275.65,1271.45,1273.5,354243.0
1273.5,1275.75,1269.1,1272.0,519806.0
1272.0,1274.4,1268.7,1271.05,378200.0
1270.65,1273.85,1267.45,1269.4,857351.0
1269.45,1270.9,1268.35,1268.5,396887.0
1270.95,1286.45,1270.0,1282.85,2152683.0
1282.85,1287.3,1282.1,1283.45,1095711.0
1283.45,1283.8,1278.9,1280.05,477659.0
1279.9,1284.35,1278.0,1283.65,498265.0
1283.65,1287.3,1280.0,1282.25,1385156.0
1282.25,1282.35,1266.15,1269.5,1165603.0
1269.5,1269.9,1266.15,1266.75,431293.0
1272.95,1277.4,1262.55,1262.8,989868.0
1263.05,1267.8,1262.25,1264.8,484941.0
1265.0,1265.35,1261.3,1262.55,517575.0
1262.55,1263.05,1258.7,1260.3,584703.0
1260.3,1262.55,1260.05,1262.5,665001.0
1262.55,1265.5,1262.5,1264.0,1076483.0
1263.9,1265.6,1262.75,1264.5,545908.0
1267.95,1275.8,1265.05,1273.65,795987.0
1273.5,1276.9,1269.95,1272.55,580232.0
1272.55,1272.95,1267.75,1269.1,648681.0
1269.1,1273.05,1268.0,1269.4,483349.0
1269.4,1273.85,1267.7,1273.8,518033.0
1273.8,1282.75,1272.15,1282.4,1185028.0
1282.4,1282.7,1279.0,1279.95,422587.0
1282.15,1284.8,1276.1,1277.15,1106732.0
1277.15,1280.55,1275.0,1276.75,438797.0
1276.7,1278.8,1273.15,1274.25,803024.0
1274.25,1274.85,1269.95,1270.85,527023.0
1270.7,1275.6,1269.1,1273.8,404053.0
1273.8,1273.95,1268.9,1269.85,687278.0
1269.8,1269.95,1268.0,1268.5,374962.0
1269.95,1274.2,1258.65,1263.1,1069269.0
1263.1,1264.0,1261.55,1262.4,344550.0
1262.25,1264.0,1261.1,1262.05,460991.0
1262.1,1262.55,1252.25,1256.7,804580.0
1256.6,1260.0,1256.1,1256.75,628832.0
1256.75,1257.95,1246.4,1248.0,1220984.0
1247.95,1255.3,1246.2,1254.05,766211.0
1256.3,1260.35,1241.3,1245.15,1857621.0
1244.95,1252.85,1244.0,1244.5,1025952.0
1243.45,1251.4,1241.9,1245.6,1022958.0
1245.55,1248.05,1240.25,1241.55,911569.0
1241.4,1244.25,1240.45,1242.65,679323.0
1242.2,1243.95,1231.05,1237.15,1358494.0
1237.25,1241.45,1236.4,1241.25,563687.0
1239.25,1253.95,1217.05,1242.3,4568202.0
1242.35,1259.75,1242.35,1256.1,1838828.0
1256.1,1256.45,1246.35,1253.2,1343920.0
1253.2,1253.25,1247.35,1249.4,690192.0
1249.4,1262.85,1239.4,1259.55,1923425.0
1259.55,1272.45,1250.15,1269.3,2235594.0
1269.5,1271.6,1264.85,1266.1,649483.0
1272.95,1277.9,1265.1,1274.75,1834972.0
1274.75,1281.65,1274.0,1276.9,1393446.0
1276.85,1277.65,1271.45,1273.75,868838.0
1273.85,1275.9,1272.05,1273.9,631238.0
1273.9,1278.65,1273.0,1277.9,824170.0
1278.2,1278.2,1249.0,1261.35,2807758.0
1261.3,1263.75,1260.95,1263.05,882988.0
1261.55,1266.7,1242.65,1245.45,1671449.0
1245.7,1250.2,1244.35,1245.95,757428.0
1245.95,1249.0,1245.85,1247.85,705222.0
1247.8,1255.8,1245.7,1255.8,819177.0
1255.75,1256.9,1248.4,1252.5,969079.0
1252.7,1253.5,1244.3,1245.9,1432616.0
1245.9,1249.15,1244.65,1249.05,532603.0
1252.15,1257.15,1238.35,1248.05,2295985.0
1248.15,1249.15,1240.35,1241.6,896537.0
1241.4,1241.65,1227.35,1227.35,1216419.0
1227.4,1235.3,1226.5,1231.4,619439.0
1231.4,1234.5,1226.85,1232.2,841503.0
1232.3,1235.3,1215.5,1220.65,2429139.0
1220.5,1225.4,1218.5,1223.35,1480597.0
1219.95,1230.75,1204.6,1210.55,2482199.0
1210.55,1223.4,1209.65,1217.5,1676826.0
1217.5,1218.45,1206.55,1209.1,957413.0
1209.1,1210.5,1200.2,1207.3,1024138.0
1207.3,1210.9,1198.65,1204.45,1080448.0
1204.6,1207.55,1199.65,1201.65,1239458.0
1201.65,1205.65,1199.05,1205.65,606717.0
1205.45,1207.55,1193.8,1198.15,1468464.0
1198.55,1210.55,1195.65,1206.2,902105.0
1206.25,1206.55,1196.65,1198.3,1032648.0
1198.35,1203.75,1193.9,1203.25,1066943.0
1203.3,1207.55,1198.65,1200.4,1407367.0
1200.05,1203.45,1197.65,1199.7,1619968.0
1200.15,1200.6,1197.5,1200.0,573748.0
1202.55,1208.55,1199.65,1203.4,1137003.0
1203.6,1207.55,1196.75,1204.15,812581.0
1204.15,1205.25,1198.9,1204.75,575798.0
1204.75,1205.45,1187.75,1189.7,1749105.0
1189.9,1194.35,1185.45,1187.45,1081503.0
1186.8,1187.95,1165.05,1169.15,2895293.0
1169.1,1174.25,1165.95,1166.55,1093773.0
1164.7,1170.15,1159.75,1167.95,2584424.0
1167.85,1173.85,1156.35,1163.15,1981190.0
1163.15,1167.95,1161.75,1166.0,1074437.0
1166.25,1166.95,1160.0,1164.45,829048.0
1164.15,1164.85,1152.45,1157.0,1129404.0
1157.0,1163.45,1151.65,1155.55,1497191.0
1155.55,1156.05,1152.65,1154.6,673781.0
1152.5,1154.05,1144.55,1147.8,1740018.0
1147.55,1153.65,1140.2,1140.45,2010674.0
1140.45,1146.1,1139.55,1144.05,1009159.0
1144.05,1155.05,1143.4,1152.2,1252017.0
1152.2,1162.4,1146.35,1150.8,1589026.0
1150.8,1174.15,1148.25,1173.2,2035335.0
1173.2,1176.85,1168.9,1174.85,789724.0
1164.65,1169.9,1151.25,1153.95,2520030.0
1154.2,1167.95,1151.95,1166.2,1345630.0
1166.2,1183.7,1163.7,1180.3,2395226.0
1180.4,1181.7,1169.0,1172.15,1175201.0
1172.05,1186.8,1167.15,1182.8,1443222.0
1182.8,1186.75,1168.3,1175.1,1624417.0
1175.1,1175.1,1170.7,1172.45,449537.0
1156.05,1156.05,1133.9,1139.9,3365694.0
1139.8,1139.9,1121.55,1125.3,2221691.0
1125.3,1136.35,1117.95,1134.1,2525484.0
1134.1,1138.8,1129.35,1132.8,1526315.0
1132.8,1137.15,1127.75,1135.35,1591093.0
1135.2,1140.3,1131.1,1131.8,1837775.0
1132.0,1134.7,1129.3,1129.45,903546.0
1124.1,1138.8,1122.1,1127.3,4725936.0
1127.1,1130.4,1122.9,1123.65,1332519.0
1123.7,1128.2,1121.55,1125.6,1102204.0
1125.35,1126.35,1119.6,1121.65,1776697.0
1121.7,1127.6,1121.4,1127.55,1334599.0
1127.55,1132.3,1116.45,1118.1,2384066.0
1118.1,1118.2,1111.7,1111.8,730257.0
1115.9,1127.8,1112.95,1114.7,2417353.0
1114.7,1115.0,1107.5,1112.45,1478143.0
1112.45,1112.45,1097.25,1107.5,1589463.0
1107.5,1119.25,1105.05,1109.8,1587148.0
1109.9,1110.0,1097.65,1104.05,1361625.0
1104.05,1105.05,1097.1,1100.6,2091471.0
1100.55,1101.5,1093.0,1094.6,1097572.0
1097.95,1108.7,1085.05,1104.55,2767439.0
1103.95,1115.25,1103.2,1107.15,2052829.0
1107.15,1107.5,1101.55,1102.2,1061844.0
1102.45,1107.5,1099.75,1104.35,792238.0
1104.2,1111.85,1102.6,1109.2,2549758.0
1109.2,1143.9,1108.1,1138.2,4231284.0
1138.1,1147.15,1137.5,1145.8,903157.0
1150.95,1160.5,1141.65,1157.45,2518764.0
1157.25,1162.7,1154.65,1160.6,834657.0
1160.55,1164.35,1153.1,1164.35,1388058.0
1163.95,1164.45,1158.4,1159.25,1020619.0
1159.1,1161.5,1149.5,1153.2,1682001.0
1153.2,1159.5,1146.95,1150.75,1893725.0
1150.75,1152.1,1149.2,1150.1,772172.0
1221.55,1269.55,1217.6,1265.35,20392172.0
1266.0,1290.3,1265.8,1282.85,9362469.0
1282.65,1282.85,1263.65,1269.6,5385610.0
1269.7,1274.8,1267.0,1272.4,2129295.0
1272.2,1281.5,1268.75,1278.15,2930904.0
1278.2,1278.55,1259.9,1267.3,5528060.0
1267.45,1267.45,1257.45,1263.3,1988813.0
1291.75,1291.75,1268.4,1275.65,6349526.0
1275.45,1282.8,1273.15,1275.5,1484905.0
1275.55,1279.85,1273.45,1274.85,972035.0
1274.9,1284.8,1274.0,1283.8,1166348.0
1283.95,1285.8,1278.2,1283.7,1273869.0
1283.7,1284.3,1273.9,1276.9,2128121.0
1276.9,1277.4,1274.0,1276.3,1110740.0
1279.1,1279.4,1261.2,1269.95,4275637.0
1270.1,1271.7,1263.6,1269.45,1425633.0
1269.4,1272.3,1265.25,1268.4,930772.0
1268.6,1272.7,1266.0,1270.95,820510.0
1270.65,1272.95,1265.0,1269.8,749975.0
1269.55,1270.45,1266.0,1267.15,1120983.0
1266.7,1267.9,1262.75,1266.5,762615.0
